id,profession,gender,pred_class_idx,pred_label,pred_prob_original,pred_prob_erased,faithfulness,tokens_erased,n_tokens_erased
56174,nurse,F,5,nurse,0.9994,0.9953,0.0041,"NURSE, She, graduated, PRACTITIONER,, medical",5
7564,attorney,M,2,attorney,0.9994,0.9994,-0.0,"firmâĢĻs, clients, represents, advises, 2010.",5
45840,physician,M,1,physician,0.9757,0.1035,0.8722,"Medicine, Division, Family, benefits, extensively",5
41134,professor,M,0,professor,0.9992,0.999,0.0002,"Ph.D., research, general, interests, Lecturer.",5
56216,physician,M,1,physician,0.5378,0.5265,0.0113,"Dr., Dr., Medicine, training,, Clinical",5
63796,psychologist,F,6,psychologist,0.5536,0.0529,0.5007,"Licensed, of, Therapy, busy, Therapist",5
59833,attorney,M,2,attorney,0.9992,0.9771,0.0221,"practice., clients, cases, water-related, member.",5
24281,professor,F,0,professor,0.993,0.9847,0.0083,"research, http://www.cs.auckland.ac.nz/research/hci/, research, focus, her",5
84369,professor,M,0,professor,0.9994,0.9993,0.0001,"research, Dr., Greensboro., taught, University",5
65064,professor,F,0,professor,0.9988,0.9977,0.0011,"Studies:, co-author, co-editor, Linguistic, (Routledge,",5
61172,teacher,F,7,teacher,0.7278,0.0239,0.7038,"teaching,, teaching, working, English, Currently",5
9792,photographer,F,3,photographer,0.9422,0.7543,0.1879,"Nats!),, transplanted, Raised, Florida, Portland,",5
80335,teacher,F,7,teacher,0.9947,0.1735,0.8212,"teacher, class, school, textbook, districts,",5
26220,professor,F,0,professor,0.9992,0.9988,0.0004,"Ph.D., University, Researcher, Philology, Reconfigurations",5
21266,professor,M,0,professor,0.999,0.9986,0.0003,"American, Bioethics., interested, particularly, interests",5
11550,professor,M,0,professor,0.9534,0.2592,0.6943,"associate, Islamic, Studies., fellow, Medieval",5
49347,professor,F,0,professor,0.9983,0.998,0.0003,"Professor, She, Currently,, Center, presented",5
5419,journalist,M,4,journalist,0.5488,0.0063,0.5425,"covered, Journalism, Times, Times, editor",5
63833,attorney,F,2,attorney,0.992,0.9835,0.0084,"Law., legal, writing., moved, She",5
87350,attorney,M,2,attorney,0.5162,0.332,0.1841,"whistleblower, whistleblower, week,, says., from",5
15937,photographer,M,3,photographer,0.9953,0.9804,0.0149,"series, portraits, stunning., working, each",5
7490,teacher,F,7,teacher,0.3838,0.2985,0.0854,"grandchildren., years., choices, has, choice-less",5
70964,nurse,F,5,nurse,0.9983,0.9962,0.0021,"Nursing, Nurse, Nursing, Nurse, Registered",5
8246,dentist,M,8,dentist,0.9981,0.9687,0.0295,"Dental, Dentist, Dr., practicing, Lybrate.com.",5
349,professor,M,0,professor,0.9992,0.9987,0.0005,"research, intersection, Literature., pre-modern, published",5
30395,physician,M,1,physician,0.7517,0.752,-0.0004,"Medical, Dr., medical, Medical, clinical",5
32124,attorney,F,2,attorney,0.9994,0.9993,0.0002,"attorney, 2007., associate, joined, LLP",5
4087,attorney,M,2,attorney,0.9995,0.999,0.0005,"legal, attorney, practice, bankruptcy, bankruptcy",5
87967,dentist,F,8,dentist,0.9945,0.0348,0.9597,"Dental, Dental, oral, Dr., Association.",5
8815,nurse,F,5,nurse,0.9994,0.9449,0.0545,"NURSE, She, graduated, PRACTITIONER,, Christine",5
56005,photographer,M,3,photographer,0.9977,0.9936,0.0041,"shot., captures, portraits, shot., each",5
64139,professor,M,0,professor,0.9987,0.9985,0.0003,"(University, Heresiology,, 2016)., Classifying, Ethnography,",5
7668,professor,M,0,professor,0.9991,0.999,0.0002,"Ph.D., Prior, MIT, consultant, firms.",5
23866,professor,M,0,professor,0.9991,0.9986,0.0005,"PhD, postdoctoral, Theory, computational, Computation",5
12173,architect,F,10,architect,0.9743,0.6724,0.3018,"architect,, owners., architect, design, as",5
84415,photographer,M,3,photographer,0.9964,0.9952,0.0012,"result, self-referential,, photographyâĢĻ., images, creates",5
15028,physician,F,1,physician,0.9994,0.8336,0.1658,"Negnew, affiliated, medicine, practices, specializes",5
56990,professor,M,0,professor,0.9995,0.9976,0.0018,"research, economics, economist, entrepreneurship, interests",5
6244,teacher,F,7,teacher,0.9956,0.9963,-0.0007,"teaching, tutor, schools., spelling,, College.",5
28254,surgeon,M,9,surgeon,0.9841,0.9794,0.0047,"Surgery., medical, Medicine., Dr., Board",5
9193,attorney,F,2,attorney,0.9975,0.9979,-0.0004,"law, Prior, Legal, LLP., Court.",5
56651,psychologist,F,6,psychologist,0.5017,0.4595,0.0423,"interplay, symptom, processes,, depressive, anxious",5
50008,teacher,F,7,teacher,0.8585,0.4283,0.4302,"teaches, classes, classes., Practitioner,, variety",5
83557,physician,F,1,physician,0.5916,0.6646,-0.073,"practice, #1174822993, NPI, NPI, Neurosurgery",5
21282,surgeon,M,9,surgeon,0.9983,0.9982,0.0001,"Neurosurgery, Dr., practices, Neurosurgery), Medicine",5
42003,physician,M,1,physician,0.9994,0.9838,0.0156,"practices, Pediatrics, medicine, Mr., Spanish.",5
49062,accountant,F,16,accountant,0.8542,0.0001,0.8541,"Treasurer, as, serves, AIA, sustainable",5
64719,journalist,F,4,journalist,0.9981,0.9974,0.0007,"chief, outlets., Italian, editor, agency",5
67616,attorney,F,2,attorney,0.9994,0.9994,-0.0,"She, law, legal, litigation, firms",5
69080,nurse,F,5,nurse,0.9994,0.9967,0.0026,"graduated, NURSE, She, PRACTITIONER,, Medical",5
91850,professor,F,0,professor,0.9101,0.0689,0.8412,"fellowship, Rhinology, University, international, OHNS",5
41795,accountant,M,16,accountant,0.4615,0.4619,-0.0005,"Before, senior, debt, Practice., spent",5
75906,professor,F,0,professor,0.9966,0.9965,0.0001,"experiential, California., science., specialist, development,",5
94457,professor,F,0,professor,0.9977,0.9953,0.0025,"scientist,, she, evaluate, statistical, research",5
57688,physician,M,1,physician,0.9505,0.9163,0.0342,"Medical, Medicine,, physician, Medical, Journal.",5
11490,photographer,M,3,photographer,0.9936,0.1085,0.8851,"picture, took, LABOUMâĢĺs, recently., happened",5
95328,attorney,M,2,attorney,0.9994,0.956,0.0434,"litigation, clients., practice, complex, involving",5
73785,attorney,M,2,attorney,0.9851,0.9991,-0.0141,"appellate, litigator, courts., practice, as",5
94573,composer,M,17,composer,0.9974,0.9279,0.0694,"composition, michaelandersonmusic@comcast.net, music, music, styles",5
62660,model,F,12,model,0.9989,0.9961,0.0029,"model, guru., born, Australian, fitness",5
86393,psychologist,M,6,psychologist,0.9977,0.9977,-0.0,"mindfulness, approaches,, Australian, psychologist., meditation",5
43557,psychologist,F,6,psychologist,0.9982,0.9846,0.0136,"clinical, Psychopathology, (BA-Psych)., Psychology, (MA-Psych).",5
75997,attorney,M,2,attorney,0.9993,0.9994,-0.0002,"hearings., pre-lawsuit, jury, counsel, represented",5
20208,professor,F,0,professor,0.9913,0.5098,0.4815,"gerontology, research, Dr., researcher, how",5
24872,psychologist,M,6,psychologist,0.978,0.8963,0.0817,"coaching)., effectiveness, assessments, people,, evaluate",5
71137,physician,F,1,physician,0.987,0.9823,0.0047,"residency, patients., medical, Health, accepting",5
45700,physician,M,1,physician,0.8588,0.8279,0.0309,"patient, Medicine, Dr., Medical, problems,",5
57717,professor,F,0,professor,0.9571,0.9629,-0.0057,"Dr., course., -Dr., PMBA, learning",5
62117,architect,F,10,architect,0.9739,0.0427,0.9312,"architectural, Design,, construction, Professor, degree",5
6330,professor,F,0,professor,0.9953,0.9703,0.025,"University, Dr., researched, Sc.D., 2008,",5
91861,professor,M,0,professor,0.9082,0.3828,0.5255,"Engineers,, students, actively, Society, table",5
87153,dietitian,F,18,dietitian,0.9972,0.4698,0.5274,"nutritional, childrenâĢĻs, food, bodyâĢĻs, body.",5
20681,professor,M,0,professor,0.9995,0.9994,0.0001,"teaches, sociology,, Dr., sociology, sociology",5
40725,professor,M,0,professor,0.9947,0.8309,0.1638,"PhD, research, University., Audiologists, his",5
4070,professor,F,0,professor,0.9517,0.6102,0.3415,"students., maintains, France., pre-college, Banff",5
46750,professor,F,0,professor,0.9977,0.9929,0.0049,"Postdoctoral, Before, Researcher, computer, sequence.",5
51309,dentist,M,8,dentist,0.9867,0.9805,0.0062,"dental, dental, degree, Dr., Dr.",5
13748,professor,M,0,professor,0.9944,0.9827,0.0117,"Dr., Latina/o, practice,, ways, African",5
46471,nurse,F,5,nurse,0.9956,0.9971,-0.0015,"nurse,, clinical, she, as, dietary",5
45131,journalist,M,4,journalist,0.9944,0.027,0.9674,"Journalism, degree, School, lives, City.",5
10612,journalist,M,4,journalist,0.9927,0.9844,0.0083,"He, has, Choice"",, for:, Magazine"",",5
69809,physician,F,1,physician,0.9908,0.9904,0.0004,"Dr., Dr., Medicine., Anthem,, insurance",5
80915,journalist,F,4,journalist,0.8261,0.1543,0.6718,"features, masterâĢĻs, social, social, dealing",5
38659,surgeon,M,9,surgeon,0.9935,0.9721,0.0214,"practice, practice,, Hospital,, surgeon, associated",5
11242,professor,M,0,professor,0.883,0.6928,0.1901,"Physical, Stanford, Medicine, Missouri., menâĢĻs",5
18948,dentist,M,8,dentist,0.9558,0.0119,0.9439,"Dental, Dental, Orthodontic, Dr., practices",5
57573,teacher,M,7,teacher,0.9919,0.9671,0.0248,"learners., teachers., Learning, education, Teaching.",5
47849,dentist,M,8,dentist,0.9982,0.9977,0.0006,"dental, clinic, Dentist., Salisbury, currently",5
31195,attorney,M,2,attorney,0.7313,0.8776,-0.1463,"successful, man,, honorable, corruption, corrupt,",5
55492,surgeon,M,9,surgeon,0.9981,0.9979,0.0003,"Dr., practice, Dr., Dr., Dr.",5
74262,architect,M,10,architect,0.9981,0.0709,0.9271,"architectural, building, design, practice, design",5
67093,attorney,M,2,attorney,0.971,0.0314,0.9396,"legal, law, Law, deal, judge",5
86895,psychologist,M,6,psychologist,0.9646,0.7795,0.1851,"specialties, Mind-Body, mood, self-awareness., couples,",5
69250,teacher,F,7,teacher,0.9948,0.3416,0.6532,"Schools, legislature., worked, Columbus, City",5
3094,psychologist,M,6,psychologist,0.6826,0.8267,-0.1441,"research, factors, men, likely, identified",5
86240,photographer,M,3,photographer,0.9893,0.0014,0.9879,"photography, professional, world., magazines,, conventions",5
64821,attorney,M,2,attorney,0.9925,0.7703,0.2221,"Massachusetts, Federal, Bar, Association, Bar",5
81106,professor,M,0,professor,0.9991,0.999,0.0,"recent, book,, (1760sâĢĵ1820s), (2008),, debates",5
61438,psychologist,F,6,psychologist,0.8242,0.0022,0.822,"Cologne., meditative, seminars, psychology, meditation",5
94318,professor,F,0,professor,0.6302,0.0017,0.6285,"research, BUSM, cross-cultural, Her, main",5
9403,psychologist,F,6,psychologist,0.9986,0.9983,0.0002,"behavioral, therapy,, Dr., (ADD/ADHD)., depression,",5
4979,dentist,M,8,dentist,0.9902,0.9227,0.0675,"dentists, dental, refrains, trained, mercury,",5
30426,architect,M,10,architect,0.9146,0.8117,0.103,"architects, AJAX-enabled, JSF-based,, framework, component",5
6454,dentist,M,8,dentist,0.9948,0.045,0.9498,"dentistry, patients., up-to-date, procedures., treatments",5
65450,psychologist,M,6,psychologist,0.9928,0.0048,0.988,"2005., PTSD, clinical, advocate, EMDR",5
23595,nurse,F,5,nurse,0.9994,0.9795,0.0199,"NURSE, She, graduated, information, medical",5
39166,professor,M,0,professor,0.9476,0.97,-0.0224,"University, interests, Bowel, investigator, co-director",5
80720,professor,M,0,professor,0.9986,0.9889,0.0097,"researcher,, PhD, research, Networks, (CCN)",5
33130,professor,F,0,professor,0.9607,0.9163,0.0445,"role, interests, development., inflammation,, Her",5
82211,professor,F,0,professor,0.9991,0.9981,0.001,"computational, computational, develop, mathematics,, tools",5
45411,poet,M,13,poet,0.9904,0.9904,-0.0,"poems, poetry, collection, first, (poetry)",5
16879,professor,M,0,professor,0.9994,0.9994,0.0,"structureâĢĵpropertyâĢĵperformance, Ph.D., His, nanostructures, University",5
57041,surgeon,M,9,surgeon,0.6832,0.5099,0.1734,"surgeon, He, Dr., U.S., transplant",5
32301,teacher,M,7,teacher,0.474,0.1008,0.3732,"men., girls, Patrick, becoming, letter",5
77310,software engineer,M,15,software engineer,0.9925,0.9876,0.0049,"Google, machine-learning, team,, Previously,, Amazon.com",5
78686,painter,F,11,painter,0.9954,0.8453,0.1501,"Painting, painting, painting., paintings, from",5
39046,painter,M,11,painter,0.987,0.007,0.9801,"paintings, deceptively, artist., simple,, original",5
57330,journalist,F,4,journalist,0.9907,0.0296,0.9612,"media., state-controlled, pro-Lukashenka, articles, She",5
91347,attorney,M,2,attorney,0.9992,0.999,0.0002,"Attorney, attorneys, prosecutor., cases, Lawyers",5
67845,professor,M,0,professor,0.9929,0.9869,0.006,"Ph.D., general-education, teacher,, teacher, design",5
6653,nurse,F,5,nurse,0.8432,0.7576,0.0856,"NIHHC., learned, Mariana, Mariana, NIHHC!",5
11831,professor,M,0,professor,0.9666,0.0806,0.886,"PhD, NYU, PPE, Economics), philosophy",5
31133,teacher,F,7,teacher,0.9957,0.8861,0.1096,"lessons, teaching, teaches, students, Teachers",5
56423,professor,M,0,professor,0.9984,0.0472,0.9511,"research, BoudewijnâĢĻs, Boudewijn, contexts, develop",5
9141,professor,M,0,professor,0.9994,0.9992,0.0001,"PhD, 2001., TechnologyâĢĿ, acid)-based, 2010.",5
34992,teacher,M,7,teacher,0.9704,0.1367,0.8337,"teaches, Technique, Guide, author, Technique",5
88564,journalist,F,4,journalist,0.6972,0.1694,0.5278,"magazines, Indian, time., for, newspapers,",5
76312,attorney,M,2,attorney,0.9974,0.9924,0.005,"Rights, Leave, Act,, labor, Family",5
11348,teacher,F,7,teacher,0.9948,0.9962,-0.0014,"school., principal, assistant, University., Educational",5
20332,attorney,M,2,attorney,0.995,0.9032,0.0918,"Law, Northwestern, and, co-owner, AuthorityâĢĻs",5
4715,professor,F,0,professor,0.9987,0.99,0.0087,"research, examines, currently, between, intersections",5
2010,professor,M,0,professor,0.9994,0.9978,0.0016,"faculty,, research, research, leads, Before",5
11117,photographer,M,3,photographer,0.9897,0.8003,0.1894,"since., Photographer, photography, join, Guild",5
84579,professor,F,0,professor,0.4991,0.598,-0.0989,"scientists., app, industry,, mobile, government,",5
57891,filmmaker,M,14,filmmaker,0.9965,0.0169,0.9796,"films, film, date, creates, short",5
37802,physician,M,1,physician,0.6942,0.527,0.1672,"Medicine., expertise, graduate, MCP, more.",5
32697,professor,M,0,professor,0.9992,0.9989,0.0003,"Prof., research, University, (Ph.D)., Devices.",5
48213,professor,M,0,professor,0.9989,0.9983,0.0006,"omni-channel, research,, econometric, studies, Santiago",5
1387,teacher,F,7,teacher,0.9952,0.9937,0.0016,"taught, taught, teaching, teaching, School",5
10391,poet,F,13,poet,0.9111,0.9482,-0.0371,"poetry, poems,, Poetry, Poetry., Poetry,",5
12097,photographer,M,3,photographer,0.9912,0.9817,0.0095,"photographic, 600mm., equipment,, HeâĢĻs, 1990s,",5
79091,professor,M,0,professor,0.9991,0.999,0.0001,"Studies., Post-Soviet, teaching, research, Politics,",5
37338,physician,F,1,physician,0.9994,0.8115,0.1879,"practices, medicine, affiliated, specializes, Gynecology.",5
57964,journalist,F,4,journalist,0.9668,0.0044,0.9624,"journalists, cover, sports, competing,, covers",5
72950,accountant,M,16,accountant,0.8914,0.4766,0.4148,"firm., problem., horrific, survivor, for",5
16247,photographer,M,3,photographer,0.9695,0.5056,0.4639,"project, working, travels, currently, where",5
25115,psychologist,M,6,psychologist,0.9986,0.9985,0.0001,"psychologist, Dr, Dr, clients, clients",5
45909,professor,F,0,professor,0.9896,0.6026,0.387,"articles, author, sciences., theatre, Politics",5
48644,attorney,M,2,attorney,0.9994,0.9995,-0.0001,"legal, practice, law,, Lawyers, practice.",5
65372,nurse,F,5,nurse,0.9986,0.997,0.0016,"Nursing., nursing, nursing, nurses, patients",5
26272,professor,F,0,professor,0.9986,0.9951,0.0035,"addresses, research, stakeholders., courses, teaches",5
61375,physician,F,1,physician,0.9994,0.9379,0.0615,"practices, medicine, Gynecology., specializes, Obstetrics",5
33140,attorney,M,2,attorney,0.4094,0.4326,-0.0231,"wife,, Virginia,, ASI, past, years.",5
88253,model,F,12,model,0.9989,0.9977,0.0012,"ranked, FreeOnes, She, since, listed",5
49653,professor,F,0,professor,0.9994,0.9993,0.0002,"research, theory,, Modernism's, modernism., modernism's",5
65947,composer,M,17,composer,0.992,0.176,0.816,"Composition, Ensemble, Orchestra,, Music, Ensemble",5
2854,professor,F,0,professor,0.9963,0.9641,0.0322,"interests, molecular, interest, areas, mechanism",5
82139,nurse,F,5,nurse,0.9994,0.9643,0.0351,"NURSE, graduated, She, Medical, PRACTITIONER,",5
37671,software engineer,M,15,software engineer,0.4698,0.0005,0.4693,"joining, Rescale,, algorithms,, Prior, computing",5
7084,photographer,M,3,photographer,0.9906,0.3586,0.632,"photograph, traveled, around, world, variety",5
71189,attorney,M,2,attorney,0.9993,0.9994,-0.0001,"law., practices, domestic,, primarily, associations.",5
26071,journalist,F,4,journalist,0.9793,0.9631,0.0162,"journalism, VICE,, Lovie-nominated, career, started",5
79348,model,F,12,model,0.999,0.9991,-0.0001,"ranked, place., She, currently, listed",5
86781,photographer,M,3,photographer,0.9614,0.9557,0.0057,"photography, photography, passion, photo, for",5
27634,professor,M,0,professor,0.9988,0.9988,-0.0,"Ph.D., B.S., M.S., University, University",5
37370,surgeon,M,9,surgeon,0.9963,0.9964,-0.0001,"neurosurgeon, surgeries., neurosurgeons., Medical, performed",5
1417,teacher,F,7,teacher,0.9959,0.5671,0.4288,"pupils, school, founded, girls, remind",5
83374,photographer,M,3,photographer,0.3078,0.0059,0.3019,"Documentary, featured, Most, chronicling, work",5
82987,journalist,M,4,journalist,0.9893,0.9939,-0.0046,"journalism, reporter,, paperâĢĻs, News,, career",5
51213,physician,F,1,physician,0.9936,0.9468,0.0469,"Dr., school, University, attended, medical",5
87481,painter,F,11,painter,0.7807,0.0301,0.7505,"illustrators, graduate, as, She's, Cards,",5
94981,physician,M,1,physician,0.4193,0.0317,0.3875,"MPD,, Uncovering, worldwide., books,, the",5
67490,psychologist,M,6,psychologist,0.6084,0.0503,0.5582,"Ph.D., Psychological, Neuropsychology,, University, Neuropsychology,",5
91163,journalist,F,4,journalist,0.9941,0.8948,0.0993,"reporting, way., camera, press, European",5
78130,dentist,M,8,dentist,0.952,0.9601,-0.008,"Dental, Dental, Dental, Dental, Dr.",5
62471,filmmaker,F,14,filmmaker,0.9696,0.9889,-0.0193,"filmmaker,, voices., documentaries, Her, documentary",5
84529,dentist,M,8,dentist,0.9967,0.3856,0.6111,"Dental, Clinic, Dental, Dentist, Dr.",5
18793,attorney,M,2,attorney,0.7241,0.0119,0.7122,"Primarily, representation., IRS, experience, area",5
64410,professor,M,0,professor,0.9995,0.9994,0.0001,"doctorate, 2006., faculty, 2003., joined",5
50844,software engineer,F,15,software engineer,0.9705,0.0017,0.9688,"IBM, AI., development, Language, 2016",5
13425,professor,M,0,professor,0.9994,0.9992,0.0002,"Before, faculty, graduate, forecasting)., meteorological",5
48553,psychologist,F,6,psychologist,0.9952,0.9814,0.0139,"adults., adolescents,, pre-doctoral, Psychometrist, practice,",5
12352,photographer,M,3,photographer,0.6851,0.162,0.5231,"covered, assignment, magazines,, Beijing, world's",5
84228,journalist,M,4,journalist,0.9937,0.0675,0.9263,"about, writing, Yeoman's, or, collection,",5
86148,journalist,F,4,journalist,0.9957,0.9928,0.0028,"covering, editor, culture, managing, Magazine,",5
57774,attorney,M,2,attorney,0.6529,0.4346,0.2184,"negotiating, broker, consultant, transactions., operations.",5
91025,attorney,M,2,attorney,0.9842,0.0011,0.983,"Attorney., Attorney, European, joined, Cambridge.",5
35496,professor,M,0,professor,0.9892,0.2482,0.741,"specializes, history,, programs, University, history",5
29376,professor,F,0,professor,0.9983,0.969,0.0292,"University, book,, Haunthenticity:, Musical, Press.",5
11657,model,M,12,model,0.5907,0.4834,0.1074,"Lakers., loves, He, pineapple., He",5
23327,professor,F,0,professor,0.4874,0.0117,0.4756,"prose, (Momoi,, Barlow, poems, ""Asleep,""",5
85519,architect,F,10,architect,0.9943,0.9902,0.0041,"Architecture, design,, architect, designer, structures.",5
48435,professor,F,0,professor,0.9102,0.1014,0.8088,"published, research, intersections, conducted, She",5
16838,professor,M,0,professor,0.9993,0.9993,-0.0,"Ph.D., subjects,, American, ChancellorâĢĻs, courses",5
49754,attorney,M,2,attorney,0.9995,0.9991,0.0004,"litigation., cases, represented, cases, range",5
20309,surgeon,M,9,surgeon,0.956,0.9813,-0.0253,"surgery, medical, thoracic, degree, specializes",5
43066,professor,M,0,professor,0.9727,0.6658,0.3069,"research, embodied, PhilipâĢĻs, studied, teaching",5
65961,filmmaker,F,14,filmmaker,0.8361,0.7562,0.08,"commissioned, youth., classes, on, teach",5
83021,professor,M,0,professor,0.746,0.2702,0.4757,"Inquirer, Philadelphia, PublicâĢĻs, examines, Race",5
62957,painter,M,11,painter,0.9927,0.9799,0.0128,"compositions., paintings, oil, paintings, evoke",5
83135,attorney,F,2,attorney,0.9897,0.003,0.9867,"Law, juris, Law, University, of",5
51702,professor,F,0,professor,0.9992,0.9991,0.0001,"history,, research, literature,, Representative, Mid-America",5
36195,professor,M,0,professor,0.8898,0.0758,0.8141,"research, He, audiences,, non-specialist, pursuing",5
9024,teacher,F,7,teacher,0.9962,0.9193,0.077,"students, students, school, sixth-grade, shepherding",5
24391,professor,M,0,professor,0.9964,0.0666,0.9298,"PhD, research, degrees, University, research",5
78248,poet,F,13,poet,0.9861,0.0141,0.972,"poems, poetry, contemporary, Writer, drawn",5
61546,software engineer,M,15,software engineer,0.7971,0.2728,0.5242,"contributions., improve, scalability, community, focuses",5
83798,physician,M,1,physician,0.8581,0.9072,-0.0491,"Dr., Medicine., Missouri-Columbia, medical, insurance",5
35096,photographer,F,3,photographer,0.9963,0.3802,0.616,"photography, curves., specializes, hues,, details,",5
73473,professor,M,0,professor,0.9992,0.9954,0.0038,"research, spatial, Agricultural, Manitoba, academic",5
36810,software engineer,M,15,software engineer,0.6962,0.4844,0.2118,"hardware., working, apply, graphics, tracing",5
16319,professor,F,0,professor,0.9844,0.8207,0.1637,"PhD, biases., EducationPh.D.,, biases, particularly",5
6583,psychologist,M,6,psychologist,0.9961,0.9559,0.0403,"neurotherapy, Psychophysiology, private, Dr., practice",5
45741,photographer,M,3,photographer,0.9968,0.9847,0.0122,"shoots, fashion, models, setting, created",5
29212,journalist,F,4,journalist,0.3679,0.0486,0.3193,"Family, author, Home, coauthor, CT.",5
38598,photographer,F,3,photographer,0.4914,0.6799,-0.1885,"collection., ""Changing, from, delivery, topic",5
63768,professor,M,0,professor,0.961,0.652,0.309,"research, program, interests, internationally, University",5
68503,painter,F,11,painter,0.816,0.191,0.625,"http://susannefriedman.com, colors, textures, information., inspire",5
15032,physician,F,1,physician,0.9995,0.4295,0.57,"practices, medicine, Kingsport,, affiliated, Tricities.",5
90520,photographer,M,3,photographer,0.9626,0.9253,0.0373,"photograph, photography, end, day., love",5
78317,professor,M,0,professor,0.9989,0.5978,0.4012,"research, include, rights;, intellectual, areas",5
89764,professor,M,0,professor,0.9986,0.9974,0.0012,"research, interests, editorial, published, Africa,",5
27550,professor,M,0,professor,0.9983,0.9917,0.0067,"grants, received, processes, Australian, (ANSTO)",5
19987,model,F,12,model,0.9986,0.9981,0.0005,"modeling, role, career,, She, won",5
93414,professor,M,0,professor,0.9991,0.9988,0.0004,"Ph.D., Researcher, Research, (Italy), Visiting",5
48079,dentist,M,8,dentist,0.9972,0.9971,0.0001,"DDS,, Dr., practices, professional, credentials",5
23447,physician,M,1,physician,0.9991,0.0002,0.9989,"Physician, Assistant,, to, leading, Inpatient",5
15205,psychologist,F,6,psychologist,0.9988,0.9988,0.0,"PSYCHOLOGIST,, appointment., experiences,, CLINICAL, diverse",5
80166,attorney,F,2,attorney,0.999,0.1818,0.8172,"law, Law, Law, practice, Connecticut",5
76081,professor,M,0,professor,0.9995,0.9995,0.0,"http://www.uwgb.edu/gurtua., research, His, published, research",5
70032,journalist,M,4,journalist,0.9539,0.6911,0.2628,"writing, about, stories,, people, publications",5
93786,model,M,12,model,0.9962,0.9963,-0.0001,"websites., modeling,, fashion, His, photographer,",5
52286,attorney,M,2,attorney,0.9992,0.9992,0.0,"litigation, Attorney, Law;, Attorney, legal",5
54051,surgeon,F,9,surgeon,0.9813,0.8458,0.1355,"Dr., Dr., practice, years., Fore's",5
58078,professor,F,0,professor,0.9959,0.9984,-0.0025,"Ph.D., Psychology, currently, form., Dr.",5
48893,physician,F,1,physician,0.9994,0.5347,0.4647,"practices, affiliated, medicine, Medicine., Ms.",5
15227,architect,F,10,architect,0.9932,0.9969,-0.0037,"design, offices,, designing, UNSW,, including",5
25267,professor,M,0,professor,0.9994,0.9994,0.0001,"research, Evangelicalism,, relationship, co-chair, activity",5
37621,surgeon,M,9,surgeon,0.8617,0.4571,0.4046,"Surgery., Dr., Vein, He, American",5
63007,professor,F,0,professor,0.9965,0.9941,0.0024,"Dr., UNC, Laboratory, examines, Dr.",5
8914,physician,F,1,physician,0.9809,0.9892,-0.0083,"residency, training,, professional, patients, Dr.",5
75787,physician,F,1,physician,0.9838,0.9576,0.0261,"Dr., Medicine., Medicare., in-network, She",5
88425,professor,M,0,professor,0.9992,0.9989,0.0003,"âĢľCosmopolitan, Parochialism:, currently, 1690-1835,âĢĿ, role",5
49788,attorney,F,2,attorney,0.9994,0.9848,0.0146,"Attorney, practice,, Illinois, Assistant, practice",5
58638,attorney,F,2,attorney,0.9983,0.0013,0.9971,"Juris, Doctorate, obtained, Alabama,, she",5
61987,physician,F,1,physician,0.9777,0.9737,0.004,"residency, Medical, medical, Dr., Physicians.",5
81868,journalist,F,4,journalist,0.997,0.9971,-0.0001,"Journalists,, editor., Protect, Media, 2012-2014",5
38356,surgeon,M,9,surgeon,0.9645,0.1185,0.846,"it., surgical, surgery, surgical, his",5
66696,accountant,M,16,accountant,0.9978,0.9978,0.0,"department, heading, Finance, Finance, present,",5
81401,professor,M,0,professor,0.9991,0.989,0.0102,"Professor, Faculty, positions, Award, program",5
93520,painter,F,11,painter,0.8773,0.9689,-0.0916,"paintings, paintings, commissions, FreemanâĢĻs, exhibited",5
47694,nurse,F,5,nurse,0.9848,0.9957,-0.0108,"nurse,, delivery, she, her, injured",5
91173,nurse,F,5,nurse,0.9991,0.9958,0.0033,"nursing, Clinical, she, trials., clinical",5
61576,professor,M,0,professor,0.9994,0.9989,0.0006,"research, interests, conferences., sciences,, published",5
63793,psychologist,F,6,psychologist,0.9814,0.5459,0.4355,"Ph.D., coping, stress, dementia, received",5
56743,physician,F,1,physician,0.9994,0.9979,0.0015,"Dr., affiliated, practicing, accepts, degree",5
70060,professor,F,0,professor,0.9773,0.9606,0.0167,"to, students, undergraduate, likes, much",5
94502,professor,F,0,professor,0.9949,0.9937,0.0012,"hematopathology, molecular, pathology., sequencing., molecular",5
85452,model,F,12,model,0.9907,0.7367,0.254,"Model, as, coordinator,, common, sheâĢĻs",5
76104,professor,F,0,professor,0.9859,0.2188,0.7671,"MFA, Purdue, professional, VoiceworkÂ®, director",5
18534,journalist,F,4,journalist,0.9971,0.9932,0.0039,"Journalism, graduated, freelance, University, in",5
82038,dietitian,F,18,dietitian,0.9988,0.0876,0.9112,"DIETITIAN, PROFESSIONAL,, NUTRITION, REGISTERED, OR",5
22877,professor,M,0,professor,0.9983,0.9987,-0.0004,"membrane-associated, spatiao-temporal, studies, (dcFCCS),, photo-activated",5
79524,professor,M,0,professor,0.5374,0.0006,0.5369,"schools, research, focus, teaching, teacher",5
43975,teacher,F,7,teacher,0.5529,0.219,0.3339,"teacher, taught, training, directs, training",5
42132,journalist,F,4,journalist,0.9866,0.9799,0.0067,"Gastronomica, Steak.âĢĿ, co-founder, York, Appetit",5
