id,profession,gender,pred_class_idx,pred_label,pred_prob_original,pred_prob_erased,faithfulness,tokens_erased,n_tokens_erased
92516,journalist,F,4,journalist,0.9913,0.1213,0.87,"reported, Pulitzer, Iraq,, Afghanistan,, has",5
27554,psychologist,F,6,psychologist,0.9974,0.9968,0.0006,"counselling,, counselling., psychotherapy, clients, psychotherapy",5
36109,photographer,M,3,photographer,0.9879,0.03,0.9579,"photography, previous, award-winning, City., Cowboy",5
64205,model,F,12,model,0.973,0.7492,0.2238,"acted, debut, roles, acted, has",5
53421,architect,F,10,architect,0.9978,0.9972,0.0006,"building, Building, Passive, practices,, techniques,",5
26682,physician,F,1,physician,0.9986,0.9421,0.0564,"clinical, residency, Medical, problems., Medical",5
26737,attorney,M,2,attorney,0.9952,0.476,0.5192,"law, law, law, practicing, legal",5
7858,professor,F,0,professor,0.9732,0.6504,0.3228,"doctorate, Armenia., education, editor, from",5
61696,professor,F,0,professor,0.9994,0.9992,0.0002,"research, University., Cornell, examines, teaching",5
20441,filmmaker,M,14,filmmaker,0.9956,0.9814,0.0142,"Cannes, Films, directing, movies,, film:",5
42200,professor,M,0,professor,0.9973,0.9984,-0.0011,"received, Engineering., mathematics, Irapuato-Salamanca., computational",5
18732,nurse,F,5,nurse,0.9981,0.9985,-0.0003,"Nursing, nurse,, Nursing., medic, geriatric",5
78654,psychologist,F,6,psychologist,0.9988,0.9987,0.0001,"PSYCHOLOGIST,, appointment., specialists, CLINICAL, Kathleen",5
11156,physician,F,1,physician,0.9634,0.9853,-0.022,"Dr., medical, Center., Medical, Medical",5
77846,attorney,F,2,attorney,0.9838,0.6163,0.3675,"handles, litigation., clients, CCU., actions",5
48658,professor,M,0,professor,0.9991,0.999,0.0002,"published, research, Quarterly, Studies,, Studies",5
30942,psychologist,M,6,psychologist,0.7932,0.0052,0.7881,"psychology, effectiveness, Psychology, Ph.D...., theories",5
43983,attorney,M,2,attorney,0.9243,0.3372,0.5872,"suites., clients, folks, fired, circumstances",5
44544,attorney,M,2,attorney,0.9995,0.9994,0.0001,"litigation., firm,, practice, focused, cases",5
85952,professor,M,0,professor,0.9967,0.9949,0.0019,"Professor., faculty, Economics,, School, Visiting",5
62170,physician,M,1,physician,0.3382,0.0147,0.3236,"health, promotion,, e-work, tool, England.",5
89370,filmmaker,F,14,filmmaker,0.9671,0.9875,-0.0203,"film, feature, Film, Feature, Documentary""",5
18158,attorney,M,2,attorney,0.9989,0.9972,0.0017,"represents, Association., appellate, clients, litigation.",5
77201,professor,M,0,professor,0.9995,0.9994,0.0001,"research, interests, University, PhD, Dr.",5
52820,psychologist,M,6,psychologist,0.9977,0.9942,0.0034,"services., psychology;, clients, psychological, psychological",5
45176,professor,M,0,professor,0.9988,0.9964,0.0024,"Ph.D.,, Dr., Program, Engineering, earned",5
58044,physician,M,1,physician,0.9995,0.9505,0.049,"medicine, practices, Medical, Hospital, Spanish.",5
56744,professor,M,0,professor,0.999,0.9988,0.0002,"Dr., research, University, faculty, 2008,",5
28898,composer,M,17,composer,0.9918,0.4149,0.5769,"music, music, classical, singers., musicians",5
16998,professor,M,0,professor,0.9971,0.6598,0.3372,"program., Pharm.D., teaches, Pharmacy,, ISU",5
3594,dentist,M,8,dentist,0.9756,0.976,-0.0004,"Dental, Dental, Dr., Surgery, doctor",5
13086,professor,F,0,professor,0.998,0.9858,0.0122,"publications,, co-authored, biomechanical, peer, Biomechanics",5
53396,physician,F,1,physician,0.9993,0.7848,0.2145,"practices, medicine, specializes, Salley, affiliated",5
77747,professor,F,0,professor,0.9523,0.8221,0.1302,"Dr., hematology-oncology., fellowship, specializing, training",5
33641,accountant,F,16,accountant,0.2206,0.0294,0.1912,"dating., life, right?, decides, pace?",5
85216,nurse,F,5,nurse,0.9994,0.9986,0.0007,"NURSE, advises, Medical, appointment., specialists",5
75410,professor,F,0,professor,0.9993,0.996,0.0033,"research, teaching, Ph.D, University,, Economics.",5
40115,professor,F,0,professor,0.9994,0.9958,0.0036,"research, Professor, University, evaluating, economics",5
7580,professor,M,0,professor,0.9994,0.9991,0.0003,"PhD, interests, research, University, Kaltenbrunner's",5
93321,professor,M,0,professor,0.9439,0.6077,0.3362,"research, cultures., projects, current, Korea.",5
63339,physician,F,1,physician,0.9993,0.7837,0.2156,"practices, medicine, affiliated, specializes, Childrens",5
63073,nurse,M,5,nurse,0.9994,0.9974,0.002,"NURSE, PRACTITIONER,, appointment., Medical, Parish.",5
34254,dietitian,F,18,dietitian,0.9975,0.5131,0.4844,"nutrition, nutrition., decisions., patients, working",5
7648,teacher,F,7,teacher,0.9965,0.9844,0.0121,"teacher, School's, School, teacher, Hillsborough",5
55753,professor,F,0,professor,0.9989,0.5651,0.4339,"teaches, courses, expertise, sculpture, on",5
28785,physician,M,1,physician,0.9806,0.9822,-0.0016,"Dr., Healthcare, medical, Healthcare, Medicine.",5
79050,accountant,M,16,accountant,0.9848,0.7679,0.2168,"accountant, company, left, associates, receivable",5
11919,physician,F,1,physician,0.9979,0.9983,-0.0003,"residency, Medicine., medical, Dr., Wilbur's",5
45556,professor,F,0,professor,0.9995,0.9995,0.0,"holds, Ph.D., research, University, Missouri",5
8066,dentist,M,8,dentist,0.9734,0.8928,0.0806,"Dental, Dental, Dr., Clinic, 2011.",5
76638,psychologist,F,6,psychologist,0.9478,0.023,0.9248,"helped, many, helping, has, women",5
65408,professor,F,0,professor,0.9914,0.3739,0.6175,"research, interests, education, focus, Pakistani-Americans.",5
6324,psychologist,F,6,psychologist,0.9985,0.9984,0.0001,"patients, clinical, depression,, interests:, contact",5
31209,professor,M,0,professor,0.8962,0.5981,0.2981,"research, Oncology,, interested, especially, Oncology,",5
80536,software engineer,F,15,software engineer,0.8963,0.8931,0.0032,"Kafka., Apache, scalable, pipelines, developer,",5
35655,accountant,F,16,accountant,0.9983,0.9956,0.0027,"Accounting, Accounting, customer, Accountant, Finance.",5
38095,dentist,M,8,dentist,0.9981,0.9981,0.0001,"Dentist., Dr., appointment, online, Dental",5
59230,software engineer,M,15,software engineer,0.967,0.948,0.019,"developer, application, MasterâĢĻs, focus, developer",5
382,physician,F,1,physician,0.9988,0.0053,0.9935,"PA,, PA, patient, clinical, care",5
56052,photographer,F,3,photographer,0.9982,0.9982,-0.0,"Photography, Photos, Photographic, Bristol., Documentary",5
29029,physician,F,1,physician,0.9994,0.8978,0.1017,"practices, medicine, Nephrology., specializes, affiliated",5
64880,poet,F,13,poet,0.7806,0.3434,0.4372,"Review,, work, issues, Adirondack, A-Minor,",5
29684,attorney,M,2,attorney,0.9994,0.9971,0.0024,"litigation., litigation, represents, appellate, litigation,",5
28007,professor,M,0,professor,0.9989,0.9988,0.0001,"University, Ph.D., Department, research, postdoctoral",5
7715,professor,M,0,professor,0.9964,0.1064,0.89,"archaeological, pueblos,, Pueblo, on, and",5
83057,physician,M,1,physician,0.7191,0.0045,0.7146,"physician, assistant, Hospital, chief, Assistant",5
31656,nurse,F,5,nurse,0.9963,0.9774,0.0189,"nurses, Nurse, Nurse, Nurse, clinical",5
24198,journalist,M,4,journalist,0.9975,0.9974,0.0001,"newspapers;, articles, written, Kenyan, Monitor,",5
75006,nurse,F,5,nurse,0.9994,0.9963,0.0031,"Nurse, Practitioner., experience,, Anaresia, Anaresia",5
85460,surgeon,M,9,surgeon,0.998,0.998,-0.0,"Surgery., Dr., Dr., Medical, Dr.",5
85436,photographer,F,3,photographer,0.9929,0.9962,-0.0033,"photography, photograph, photograph., photography, color.",5
46201,photographer,M,3,photographer,0.3405,0.0884,0.2521,"Elmhurst., However,, much, kids, SandburgâĢĻs",5
16118,physician,M,1,physician,0.9475,0.5088,0.4388,"patients., clinical, Medicine, Dr., instructor",5
78796,professor,M,0,professor,0.9912,0.5875,0.4037,"teaching, Professor, Fulbright, ESL/EFL, research.",5
8643,journalist,M,4,journalist,0.9966,0.9972,-0.0006,"Journalism., armed, Colombia, magazine, rights",5
22362,teacher,M,7,teacher,0.3456,0.0509,0.2947,"Education, Science, attended, YaâĢĻakov., invited",5
69278,psychologist,M,6,psychologist,0.9493,0.0004,0.9489,"Professor, Psychiatry,, Psychiatry, Dr., Behavioral",5
9803,professor,M,0,professor,0.9995,0.999,0.0005,"research, examines, undergraduate, how, PhD",5
63303,psychologist,F,6,psychologist,0.9966,0.988,0.0086,"Jung., psychotherapy, psychiatrist, psychoanalytic, psychotherapist",5
69772,attorney,M,2,attorney,0.3706,0.0379,0.3327,"deck, posts, daughters, collapse,, potential",5
80465,journalist,M,4,journalist,0.9947,0.7062,0.2885,"war, Syrian, âĢĺpost-truth, investigated, crash",5
32928,physician,F,1,physician,0.5014,0.5537,-0.0523,"profile., Group, Dr., Miller, joined",5
38052,professor,M,0,professor,0.9991,0.9965,0.0027,"Masculinities, author, Inequality, Field:, Man:",5
56174,nurse,F,5,nurse,0.9994,0.9981,0.0013,"NURSE, medical, Call, doctors, PRACTITIONER,",5
7564,attorney,M,2,attorney,0.9994,0.9994,-0.0,"firmâĢĻs, clients, represents, Law, practice",5
45840,professor,M,0,professor,0.5174,0.1503,0.3671,"Arbor., IHA, lectures, professional, lay",5
41134,professor,M,0,professor,0.999,0.9991,-0.0001,"University, research, University, interests, IEEE",5
56216,physician,M,1,physician,0.5763,0.5847,-0.0083,"Hospital., Dr., For, Clinical, Chen",5
63796,psychologist,F,6,psychologist,0.5841,0.1027,0.4814,"Therapy, professionals,, experience, Medicine., issues",5
59833,attorney,M,2,attorney,0.9987,0.8305,0.1682,"practice., handled, cases, clients, board",5
24281,professor,F,0,professor,0.9949,0.9732,0.0217,"research, http://www.cs.auckland.ac.nz/research/hci/, also, teaching, interfaces",5
84369,professor,M,0,professor,0.9995,0.9992,0.0003,"research, University, Teaching, interests, include",5
65064,professor,F,0,professor,0.9989,0.9981,0.0008,"co-author, Studies:, Film, Linguistic, co-editor",5
61172,teacher,F,0,professor,0.498,0.01,0.4881,"teaching, Campus, teaching,, university, Campus",5
9792,photographer,F,3,photographer,0.8841,0.8743,0.0098,"âĢľkeeping, Portland,, transplanted, Raised, Central",5
80335,teacher,F,7,teacher,0.9929,0.1063,0.8866,"teacher, class, school, textbook, districts,",5
26220,professor,F,0,professor,0.9993,0.9993,-0.0,"University,, University, Ph.D., dissertation, entitled",5
21266,professor,M,0,professor,0.9991,0.9986,0.0005,"articles, interested, American, Bioethics., particularly",5
11550,professor,M,0,professor,0.9905,0.3498,0.6407,"formerly, associate, Islamic, Medieval, Studies.",5
49347,professor,F,0,professor,0.9985,0.9957,0.0027,"Professor, research, Director, courses, University",5
5419,journalist,M,4,journalist,0.9453,0.0164,0.9288,"Journalism, Times, covered, Communications., Times",5
63833,attorney,F,2,attorney,0.9969,0.1088,0.8881,"law, law, writing., Law., legal",5
87350,journalist,M,4,journalist,0.5826,0.1689,0.4137,"season,"", quotes, whistleblower, addition, BirkenfeldâĢĻs",5
15937,photographer,M,3,photographer,0.9878,0.9612,0.0266,"portraits, series, working, on, stunning.",5
7490,psychologist,F,6,psychologist,0.4795,0.26,0.2195,"help, Barbara, choices, or, situation.",5
70964,nurse,F,5,nurse,0.9986,0.9979,0.0007,"Nursing, Nursing, Nurse, Wisconsin-Madison., Nurse",5
8246,dentist,M,8,dentist,0.9982,0.3205,0.6776,"Dentist, Dr., Dental, practicing, appointment",5
349,professor,M,0,professor,0.9992,0.9991,0.0001,"research, interests, focus, theology, pre-modern",5
30395,physician,M,1,physician,0.8246,0.8844,-0.0598,"Medicine,, Dr., professionally, residency, clinical",5
32124,attorney,F,2,attorney,0.9994,0.9993,0.0,"attorney, LLP, as, associate, 2007.",5
4087,attorney,M,2,attorney,0.9995,0.9991,0.0003,"attorney, legal, bankruptcy, bankruptcy, practice",5
87967,dentist,F,8,dentist,0.99,0.0315,0.9585,"Dr., Dental, oral, knowledge, has",5
8815,nurse,F,5,nurse,0.9994,0.9732,0.0262,"NURSE, hospital,, Christine, doctors, Christine",5
56005,photographer,M,3,photographer,0.9979,0.9931,0.0048,"portraits, captures, expressions, shot., pre-shot,",5
64139,professor,M,0,professor,0.9991,0.999,0.0001,"(University, Ethnography,, author, 2016)., Heresiology,",5
7668,professor,M,0,professor,0.9993,0.9991,0.0002,"Prior, Ph.D., MIT,, consultant, School",5
23866,professor,M,0,professor,0.9991,0.9984,0.0008,"research, functions., postdoctoral, theory, Harvard,",5
12173,architect,F,10,architect,0.9702,0.035,0.9351,"architect, architect,, design, building, owners.",5
84415,photographer,M,3,photographer,0.9912,0.2958,0.6954,"photographyâĢĻ., photography, images, result, Luminant",5
15028,physician,F,1,physician,0.9993,0.8853,0.114,"medicine, practices, specializes, Gastroenterology., affiliated",5
56990,professor,M,0,professor,0.9995,0.9993,0.0002,"University., Cornell, economist, research, economics",5
6244,teacher,F,7,teacher,0.9964,0.9936,0.0028,"teaching, tutor, schools., literacy, undergraduate",5
28254,surgeon,M,9,surgeon,0.9767,0.9826,-0.0059,"Dr., Surgery., medical, Board, from",5
9193,attorney,F,2,attorney,0.9975,0.9963,0.0011,"Court., Appeals, law, Massachusetts, LLP.",5
56651,psychologist,F,6,psychologist,0.514,0.24,0.274,"practice., depressive, clinical, emotional, emotional",5
50008,teacher,F,7,teacher,0.8667,0.4754,0.3913,"teaches, imagination., classes, variety, classes.",5
83557,surgeon,F,9,surgeon,0.8505,0.0094,0.8411,"Neurosurgery, Pediatric, location, practice, Nandini",5
21282,surgeon,M,9,surgeon,0.9981,0.9979,0.0002,"Neurosurgery), Neurosurgery, Dr., Dr., Hospital.",5
42003,physician,M,1,physician,0.9994,0.9888,0.0106,"practices, medicine, Spanish., Pediatrics, specializes",5
49062,accountant,F,16,accountant,0.9237,0.0002,0.9235,"Treasurer, as, treehouse, in, the",5
64719,journalist,F,4,journalist,0.9979,0.9962,0.0017,"outlets., editor, chief, newspaper, Italian",5
67616,attorney,F,2,attorney,0.9993,0.9993,0.0,"litigation, law, law, representation, firms",5
69080,nurse,F,5,nurse,0.9994,0.9973,0.0021,"NURSE, doctors, Danielle, Call, Medical",5
91850,professor,F,0,professor,0.9889,0.0421,0.9468,"OHNS, Rhinology, University, fellowship, University",5
41795,accountant,M,16,accountant,0.3653,0.2609,0.1044,"Corporate, Before, firmâĢĻs, Prior, trading",5
75906,professor,F,0,professor,0.998,0.9896,0.0084,"teaching, science., organizational, development,, disciplines",5
94457,professor,F,0,professor,0.9941,0.9903,0.0038,"scientist,, research, funded, evaluate, uses",5
57688,physician,M,1,physician,0.9071,0.0037,0.9033,"physician, Medicine,, Medical, essays, Journal",5
11490,photographer,M,3,photographer,0.9753,0.3693,0.6061,"picture, took, LABOUMâĢĺs, K-pop, recently.",5
95328,attorney,M,2,attorney,0.9994,0.9973,0.0021,"litigation, ghunkins@gravesgarrett.com, practice, clients., complex",5
73785,attorney,M,2,attorney,0.9961,0.9981,-0.002,"courts., appellate, federal, practice, proceedings",5
94573,composer,M,17,composer,0.9976,0.1771,0.8205,"music, composition, michaelandersonmusic@comcast.net, music, Michael's",5
62660,model,F,12,model,0.9989,0.17,0.8289,"model, born, bikini, is, fitness",5
86393,psychologist,M,6,psychologist,0.9985,0.9966,0.0019,"psychologist., psychologist., therapeutic, mindfulness, Australian",5
43557,psychologist,F,6,psychologist,0.9969,0.9849,0.012,"Psychopathology, Psychology, Psychology., clinical, Developmental",5
75997,attorney,M,2,attorney,0.9994,0.9994,-0.0,"represented, antitrust,, hearings., cases., pre-lawsuit",5
20208,professor,F,0,professor,0.9976,0.9005,0.0971,"research, gerontology, focuses, ageism., on",5
24872,psychologist,M,6,psychologist,0.9958,0.9863,0.0095,"agencies., assessments, conducts, evaluate, coaching).",5
71137,physician,F,1,physician,0.943,0.9573,-0.0143,"patients., professionally, Medical, Hospital., medical",5
45700,physician,M,1,physician,0.8729,0.8647,0.0082,"patient, Medicine, Dr., rating, arthroscopic",5
57717,professor,F,0,professor,0.9169,0.9446,-0.0277,"Dr., course., grant, learning, PMBA",5
62117,architect,F,10,architect,0.9492,0.0002,0.949,"architectural, construction, design, Professor, Design,",5
6330,professor,F,0,professor,0.9989,0.9954,0.0035,"College,, researched, University, 2005,, Dr.",5
91861,professor,M,0,professor,0.8768,0.2139,0.6629,"students, actively, Engineers,, also, theater",5
87153,dietitian,F,18,dietitian,0.9953,0.0602,0.9351,"nutritional, food, requirements, bodyâĢĻs, working",5
20681,professor,M,0,professor,0.9995,0.9994,0.0002,"teaches, sociology, articles, sociology, published",5
40725,professor,M,0,professor,0.993,0.6482,0.3448,"University., research, PhD, audiologist, BrÃ¤nnstrÃ¶m",5
4070,professor,F,0,professor,0.9072,0.5279,0.3793,"faculty, students., maintains, past, Banff",5
46750,professor,F,0,professor,0.9957,0.9954,0.0003,"computer, Researcher, University, University, PhD",5
51309,dentist,M,8,dentist,0.9942,0.996,-0.0018,"dental, dental, clinic., Dr., Dr.",5
13748,professor,M,0,professor,0.991,0.9885,0.0025,"Dr., research,, discuss, challenging, students",5
46471,nurse,F,5,nurse,0.9984,0.9985,-0.0,"nurse,, clinical, wellness, lifestyle, working",5
45131,journalist,M,4,journalist,0.9938,0.0707,0.9231,"Journalism, degree, University's, School, Columbia",5
10612,journalist,M,4,journalist,0.9479,0.6313,0.3166,"written, articles, TV, Review"",, Magazine"",",5
69809,physician,F,1,physician,0.9779,0.976,0.0018,"Dr., Medicine., Dr., Health, insurance",5
80915,journalist,F,4,journalist,0.6616,0.3719,0.2897,"social, three-year-old, masterâĢĻs, blogging,, patterns",5
38659,surgeon,M,9,surgeon,0.9911,0.6604,0.3307,"surgeon, orthopedic, Hospital,, practice, 1996).",5
11242,professor,M,0,professor,0.8542,0.9699,-0.1158,"in, Stanford, University, physician, Medicine",5
18948,dentist,M,8,dentist,0.9666,0.9152,0.0514,"Dr., Orthodontic, Hospital, Dental, Dental",5
57573,teacher,M,7,teacher,0.9894,0.9121,0.0773,"learners., Teaching., teachers., Learning, learning,",5
47849,dentist,M,8,dentist,0.9983,0.9974,0.001,"dental, clinic, Dr., Dentist., Salisbury",5
31195,attorney,M,2,attorney,0.8791,0.8482,0.0309,"Santa, judges, undercover, Jack, federal",5
55492,surgeon,M,9,surgeon,0.998,0.998,0.0,"Dr., Orthopedics, Dr., NY., Dr.",5
74262,architect,M,10,architect,0.9975,0.8603,0.1372,"architectural, design, building, design, practice",5
67093,attorney,M,2,attorney,0.9917,0.2262,0.7655,"law, judge, legal, Law, stateâĢĻs",5
86895,psychologist,M,6,psychologist,0.9925,0.6946,0.2978,"mood, Social, include:addictions,, works, Mind-Body",5
69250,teacher,F,7,teacher,0.9848,0.3766,0.6082,"Schools, legislature., worked, Columbus, bills",5
3094,psychologist,M,6,psychologist,0.5077,0.842,-0.3343,"sex., assault., research, identified, factors",5
86240,photographer,M,3,photographer,0.9856,0.0007,0.9849,"photography, professional, magazines,, conventions, FAQ",5
64821,attorney,M,2,attorney,0.9877,0.9385,0.0492,"Bar, Massachusetts, Washington, State, (1995).",5
81106,professor,M,0,professor,0.9991,0.9988,0.0004,"book,, interested, (1760sâĢĵ1820s), recent, debates",5
61438,psychologist,F,6,psychologist,0.5917,0.0008,0.5909,"psychology, seminars, meditation, Cologne., has",5
94318,professor,F,0,professor,0.5351,0.0066,0.5285,"research, curriculum, main, interest, years",5
9403,psychologist,F,6,psychologist,0.9983,0.9983,-0.0001,"therapy,, behavioral, Dr., Clinical, patient",5
4979,dentist,M,8,dentist,0.9914,0.0342,0.9572,"dentists, dental, Oral, specializes, from",5
30426,architect,M,10,architect,0.7171,0.8918,-0.1747,"architects, AJAX-enabled, Andy, of, component",5
6454,dentist,M,8,dentist,0.994,0.1239,0.8701,"dentistry, patients., treatments, in, more.",5
65450,psychologist,M,6,psychologist,0.9658,0.0058,0.96,"PTSD, clinical, adults;, treatment, EMDR",5
23595,nurse,F,5,nurse,0.9994,0.9975,0.0019,"NURSE, doctors, medical, Florida, Medicine",5
39166,professor,M,0,professor,0.968,0.9659,0.002,"also, disease., Crohn's, research, University",5
80720,professor,M,0,professor,0.9989,0.9948,0.0041,"researcher,, PhD, research, Engineering,, integrates",5
33130,professor,F,0,professor,0.9518,0.7961,0.1556,"lab, studies, interests, laboratory, mouse",5
82211,professor,F,0,professor,0.9992,0.9986,0.0006,"students,, computational, teaches, tools, optimize",5
45411,poet,M,13,poet,0.9925,0.9916,0.0009,"poetry, poems, DanâĢĻs, performed, published",5
16879,professor,M,0,professor,0.9994,0.9994,0.0,"Stanford, research, University., Ph.D., structureâĢĵpropertyâĢĵperformance",5
57041,surgeon,M,9,surgeon,0.8961,0.4806,0.4155,"surgeon, Dr., replaces, the, pioneered",5
32301,teacher,M,7,teacher,0.3097,0.1771,0.1326,"men., little, wrote, becoming, beautiful",5
77310,software engineer,M,15,software engineer,0.9935,0.9909,0.0026,"team,, âĢĻs, Google, currently, machine-learning",5
78686,painter,F,11,painter,0.9952,0.9553,0.0399,"Painting, painting, painting., painting, Professor",5
39046,painter,M,11,painter,0.9947,0.0707,0.924,"paintings, deceptively, are, simple,, best",5
57330,journalist,F,4,journalist,0.9903,0.0043,0.986,"articles, media., state-controlled, pro-Lukashenka, and",5
91347,attorney,M,2,attorney,0.9992,0.9992,0.0,"Attorney, attorneys, handled, Assistant, handled",5
67845,professor,M,0,professor,0.9942,0.9921,0.002,"Ph.D., general-education, University, curriculum, coach,",5
6653,nurse,F,5,nurse,0.8867,0.7326,0.1541,"volunteer, NIHHC!, community, Mariana, Mariana",5
11831,professor,M,0,professor,0.9768,0.0135,0.9633,"PhD, NYU, University., philosophy, University.",5
31133,teacher,F,7,teacher,0.9961,0.9814,0.0148,"lessons, teaching, teaches, students, Teachers",5
56423,professor,M,0,professor,0.9989,0.1589,0.84,"BoudewijnâĢĻs, research, languages., aims, develop",5
9141,professor,M,0,professor,0.9994,0.9991,0.0002,"Professor, Professor, PhD, catalysts., poly(lactic",5
34992,teacher,M,7,teacher,0.9797,0.0378,0.9419,"teaches, Technique, Technique, Technique, Canada.",5
88564,journalist,F,4,journalist,0.2966,0.409,-0.1124,"Indian, Juggernaut., fiction, stories/flash, published",5
76312,attorney,M,2,attorney,0.9907,0.9851,0.0056,"Rights, Leave, Act,, labor, Family",5
11348,teacher,F,7,teacher,0.9963,0.9915,0.0048,"school., middle, Educational, graduate, autism",5
20332,attorney,M,2,attorney,0.9931,0.8226,0.1706,"Law, School,, AuthorityâĢĻs, Authority., Northwestern",5
4715,professor,F,0,professor,0.9983,0.5651,0.4332,"research, examines, currently, 19th-century, theater",5
2010,professor,M,0,professor,0.9993,0.9992,0.0001,"research, research, leads, faculty,, technologies",5
11117,photographer,M,3,photographer,0.9921,0.7563,0.2358,"photography, Photographer, since., Gallery,, Gallery.",5
84579,professor,F,0,professor,0.682,0.0555,0.6265,"scientists., industry,, Miller, background,, consultant",5
57891,filmmaker,M,14,filmmaker,0.9971,0.0212,0.9759,"films, film, short, creates, (2015).",5
37802,physician,M,1,physician,0.7722,0.4849,0.2873,"Medicine., surgery,, graduate, arthroplasty, Dr.",5
32697,professor,M,0,professor,0.9992,0.9974,0.0017,"Prof., research, activities, University, Korea",5
48213,professor,M,0,professor,0.9987,0.6821,0.3166,"research,, studies, interested, study, uses",5
1387,teacher,F,7,teacher,0.993,0.9499,0.043,"School, teaching, teaching, instruction, curriculum",5
10391,poet,F,13,poet,0.6793,0.8688,-0.1895,"poetry, Poetry, Poetry,, Poetry., published",5
12097,photographer,M,3,photographer,0.9922,0.3782,0.614,"photography, photographic, 600mm., lenses, Canon",5
79091,professor,M,0,professor,0.999,0.9988,0.0003,"teaching, research, Post-Soviet, primarily, Studies,",5
37338,physician,F,1,physician,0.9994,0.8685,0.131,"practices, medicine, affiliated, Spanish., Health",5
57964,journalist,F,4,journalist,0.9862,0.0028,0.9834,"journalists, cover, covers, sports, competing,",5
72950,accountant,M,16,accountant,0.8216,0.3674,0.4543,"firm., for, stressful, problem., survivor",5
16247,photographer,M,3,photographer,0.9684,0.9436,0.0248,"project, travels, currently, is, Americas.",5
25115,psychologist,M,6,psychologist,0.9986,0.9979,0.0007,"psychologist, clients, Dr, couples, clients",5
45909,professor,F,0,professor,0.9885,0.5964,0.3921,"author, articles, Politics, theatre, mannigfaltige",5
48644,attorney,M,2,attorney,0.9994,0.9994,-0.0,"practice, practice., law,, legal, law,",5
65372,nurse,F,5,nurse,0.9984,0.9975,0.0009,"nursing, nursing, Nursing., patients, clinical",5
26272,professor,F,0,professor,0.9981,0.9855,0.0126,"addresses, courses, research, stakeholders., teaches",5
61375,physician,F,1,physician,0.9994,0.9933,0.0062,"practices, medicine, specializes, in, Hospital.",5
33140,attorney,M,2,attorney,0.2467,0.1806,0.0661,"Virginia,, Convention, longtime, attended, past",5
88253,model,F,12,model,0.9989,0.997,0.0019,"gallery, born, Barcelona, ranked, place.",5
49653,professor,F,0,professor,0.9995,0.9993,0.0001,"research, theory,, focuses, on, Means:",5
65947,composer,M,17,composer,0.9926,0.0038,0.9888,"Composition, Orchestra,, Ensemble, Music, Ensemble",5
2854,professor,F,0,professor,0.9935,0.9445,0.0491,"areas, research, interest, interests, are:",5
82139,nurse,F,5,nurse,0.9994,0.9971,0.0023,"NURSE, Call, Agnes, cooperates, Agnes",5
37671,software engineer,M,15,software engineer,0.4021,0.0016,0.4005,"joining, Prior, Rescale,, to, algorithms,",5
7084,photographer,M,3,photographer,0.9939,0.669,0.3249,"photograph, world, project, traveled, working",5
71189,attorney,M,2,attorney,0.9994,0.9994,0.0,"law., practices, primarily, domestic,, include",5
26071,journalist,F,4,journalist,0.9341,0.0037,0.9304,"journalism, VICE,, column, named, magazine",5
79348,model,F,12,model,0.9989,0.8904,0.1085,"gallery, born, section., FreeOnes, has",5
86781,photographer,M,3,photographer,0.9866,0.2734,0.7132,"photography, photography, Aperture, photo, Ladakh,",5
27634,professor,M,0,professor,0.9983,0.9987,-0.0004,"Ph.D., University, University, University, engineering",5
37370,surgeon,M,9,surgeon,0.9948,0.9961,-0.0013,"neurosurgeons., neurosurgeon, surgeries., hospitals, Medical",5
1417,teacher,F,7,teacher,0.9966,0.5549,0.4417,"pupils, school, girls, founded, remind",5
83374,composer,M,17,composer,0.5956,0.5681,0.0276,"films., in, MillerâĢĻs, notably, local",5
82987,journalist,M,4,journalist,0.985,0.9954,-0.0104,"journalism, reporter,, career, News,, paperâĢĻs",5
51213,physician,F,1,physician,0.9876,0.9752,0.0125,"patients., patients., Dr., Dr., medical",5
87481,painter,F,11,painter,0.7277,0.0155,0.7122,"illustrators, graduate, School, Design, Random",5
94981,psychologist,M,6,psychologist,0.7464,0.6286,0.1177,"MPD,, author, books,, community., Christian",5
67490,professor,M,0,professor,0.8615,0.7847,0.0768,"Ph.D., Neuropsychological, College,, holds, Chicago",5
91163,journalist,F,4,journalist,0.9927,0.7852,0.2075,"reporting, press, camera, crew, doesnâĢĻt",5
78130,dentist,M,8,dentist,0.9537,0.9118,0.0419,"Dental, Dental, Dr., Dentistry, Dental",5
62471,filmmaker,F,14,filmmaker,0.9746,0.9949,-0.0203,"documentaries, filmmaker,, films, film, documentary",5
84529,dentist,M,8,dentist,0.9978,0.6428,0.355,"Dental, Dentist, Dental, Clinic, 1999.",5
18793,accountant,M,16,accountant,0.7633,0.1489,0.6144,"audits, taxes,, IRS, dealing, representation.",5
64410,professor,M,0,professor,0.9994,0.9992,0.0002,"UI, taught, doctorate, college, research",5
50844,software engineer,F,15,software engineer,0.9358,0.0011,0.9348,"IBM, advocate, team, joined, Artificial",5
13425,professor,M,0,professor,0.9992,0.9906,0.0086,"college, research, faculty, Professor, forecasting).",5
48553,psychologist,F,6,psychologist,0.9966,0.9944,0.0022,"adolescents,, Dr., adults., pre-doctoral, Psychometrist",5
