id,profession,gender,pred_class_idx,pred_label,pred_prob_original,pred_prob_erased,faithfulness,tokens_erased,n_tokens_erased
15166,attorney,M,2,attorney,0.9906,0.7495,0.2411,"year, eviction, eviction, says, paying",5
95147,professor,F,0,professor,0.9995,0.9994,0.0001,"prof, huie, research, includes, huie",5
81678,surgeon,F,9,surgeon,0.7819,0.0424,0.7395,"dr, medical, ganesh, mbbs, practices",5
81212,physician,F,1,physician,0.9899,0.9879,0.002,"medicine, osteopathic, medicare, medical, israel",5
79306,photographer,M,3,photographer,0.9962,0.9551,0.0411,"photography, lens, portraits, capturing, gravitates",5
3546,composer,F,17,composer,0.9954,0.9809,0.0145,"music, ambient, scores, sound, discography",5
52495,photographer,M,3,photographer,0.9712,0.9702,0.001,"work, camera, stadium, experimental, works",5
53791,professor,F,0,professor,0.9984,0.9249,0.0735,"publications, book, racial, race, imaging",5
81987,professor,F,0,professor,0.5366,0.2831,0.2535,"for, journal, accompanied, establishing, diab",5
22627,professor,M,0,professor,0.993,0.8364,0.1566,"editor, research, associate, serves, the",5
29398,professor,M,0,professor,0.9996,0.9992,0.0004,"previously, professor, phd, served, assistant",5
10165,professor,M,0,professor,0.9765,0.911,0.0655,"elkouss, dissertation, extraordinary, prize, ph",5
28947,physician,F,1,physician,0.9996,0.9906,0.009,"medicine, buenviaje, practices, hematology, medical",5
6696,poet,M,13,poet,0.7593,0.406,0.3533,"oxford, published, song, review, ascent",5
5053,architect,M,10,architect,0.7494,0.0952,0.6541,"design, space, bruxelles, influenced, exhibition",5
35842,professor,F,0,professor,0.9975,0.9916,0.0059,"completed, university, research, labdron, ethnographic",5
31623,physician,M,1,physician,0.9992,0.9985,0.0007,"1316965692, alaska, license, anchorage, 1527",5
40083,professor,M,0,professor,0.9993,0.9151,0.0843,"phd, university, undergraduate, marketing, degree",5
19737,journalist,F,4,journalist,0.9903,0.6467,0.3436,"articles, washington, appeared, wired, post",5
75878,architect,M,10,architect,0.9581,0.1831,0.775,"architecture, architecture, architecture, from, masters",5
23744,attorney,F,2,attorney,0.4661,0.052,0.4141,"law, american, in, bonnigheim, and",5
70198,physician,F,1,physician,0.982,0.9936,-0.0116,"dr, dr, medicine, clinic, hospital",5
22714,professor,F,0,professor,0.9683,0.9432,0.025,"investigator, faculty, barco, whose, clinician",5
91970,physician,F,1,physician,0.673,0.4767,0.1963,"practice, registry, 5705, 1598872319, thomas",5
11852,filmmaker,M,14,filmmaker,0.9838,0.6297,0.3541,"directed, documentary, film, the, cauldron",5
85341,professor,M,0,professor,0.8635,0.0146,0.8489,"faculty, an, type, student, ministry",5
12989,poet,M,13,poet,0.9878,0.1259,0.862,"poetry, poetry, events, rhythms, lyrics",5
72533,professor,M,0,professor,0.9944,0.9003,0.0941,"research, focuses, program, of, relationship",5
66765,professor,M,0,professor,0.9927,0.9552,0.0375,"oncologist, genomics, research, steering, staff",5
58171,dentist,F,8,dentist,0.9377,0.9648,-0.027,"dental, dental, dental, practices, mamta",5
30463,attorney,M,2,attorney,0.9598,0.0383,0.9215,"trial, clients, other, kathryn, other",5
20226,professor,F,0,professor,0.9534,0.9201,0.0332,"endocrinology, obstetrics, university, degree, gynecology",5
49323,filmmaker,M,14,filmmaker,0.9942,0.2885,0.7056,"film, created, ambitious, production, most",5
45080,attorney,M,2,attorney,0.9992,0.9945,0.0047,"businesses, represented, tarantino, mergers, acquisitions",5
46062,professor,M,0,professor,0.996,0.9458,0.0502,"research, university, ph, seoul, degree",5
89904,physician,F,1,physician,0.9996,0.975,0.0245,"medicine, practices, dearborn, orthopaedic, medical",5
59741,professor,F,0,professor,0.9958,0.8419,0.1539,"research, focuses, throughput, laboratory, heterogeneity",5
78122,nurse,F,5,nurse,0.9944,0.9266,0.0677,"nursing, working, president, care, science",5
19856,software engineer,M,15,software engineer,0.9366,0.8032,0.1334,"ibm, developing, currently, computer, is",5
91371,physician,M,1,physician,0.9995,0.9853,0.0142,"medicine, medicine, kampfe, practices, pediatrics",5
55854,photographer,M,3,photographer,0.9756,0.0712,0.9045,"photography, shoot, the, kodak, camera",5
88894,comedian,M,19,comedian,0.4242,0.4984,-0.0742,"the, cartoonist, known, mouly, spiegelman",5
88794,attorney,F,2,attorney,0.8214,0.5946,0.2268,"prior, victim, was, board, proceeds",5
27882,professor,M,0,professor,0.9628,0.8847,0.0781,"university, research, state, university, grant",5
41261,professor,F,0,professor,0.9973,0.9836,0.0137,"research, research, primary, interests, are",5
804,painter,F,11,painter,0.9715,0.8365,0.135,"paintingsoil, received, texture, gallery2010, paint",5
34895,software engineer,M,15,software engineer,0.7795,0.5396,0.2399,"websphere, computer, oasis, technical, holds",5
44078,photographer,M,3,photographer,0.6836,0.0502,0.6334,"shooting, 35mm, enjoys, and, film",5
40146,professor,M,0,professor,0.8429,0.3194,0.5234,"teaching, student, students, invaluable, knowledge",5
18559,photographer,F,3,photographer,0.9912,0.9941,-0.0028,"photographs, photographer, photographs, winning, photographed",5
60063,psychologist,F,6,psychologist,0.6957,0.158,0.5377,"psychology, psychological, interests, forensic, include",5
55905,physician,M,1,physician,0.976,0.906,0.0699,"osteopathic, medicine, midwestern, striebel, affiliated",5
13482,teacher,F,7,teacher,0.8696,0.6086,0.261,"schools, program, habilitation, colleen, arc",5
51135,physician,M,1,physician,0.5749,0.591,-0.0161,"medicine, dermabrasion, attended, dr, medical",5
87508,physician,M,1,physician,0.9606,0.0068,0.9539,"medicine, medicine, family, unc, instructor",5
10650,model,F,12,model,0.9984,0.9969,0.0015,"jeter, fashion, model, an, hannah",5
83149,professor,F,0,professor,0.5063,0.3381,0.1682,"scholar, living, theatrical, prize, been",5
25348,physician,F,1,physician,0.9996,0.3817,0.6179,"medicine, medicine, practices, hospital, wisby",5
20822,physician,F,1,physician,0.7158,0.676,0.0399,"practice, 1316940737, schilf, 0515, years",5
43622,journalist,M,4,journalist,0.8397,0.6367,0.2029,"area, as, west, astonishing, big",5
73713,professor,M,0,professor,0.9968,0.1286,0.8682,"studies, minnis, empirically, professor, research",5
8349,professor,M,0,professor,0.9989,0.999,-0.0001,"press, university, teaching, and, research",5
52335,filmmaker,F,14,filmmaker,0.9911,0.5985,0.3926,"film, at, film, melissa, teaches",5
74945,comedian,M,19,comedian,0.728,0.6783,0.0497,"traveled, show, city, fringe, festivalas",5
43961,physician,F,1,physician,0.9993,0.9852,0.0141,"medicine, medicine, practices, midwest, specializes",5
5299,physician,F,1,physician,0.9995,0.6832,0.3162,"medicine, practices, orthopaedic, hubacek, saint",5
14999,professor,M,0,professor,0.9964,0.9867,0.0098,"organizational, research, focuses, managerial, papers",5
56088,surgeon,M,9,surgeon,0.7144,0.6929,0.0215,"surgery, medicine, baylor, surgeries, surgeries",5
39268,filmmaker,F,14,filmmaker,0.9949,0.9941,0.0008,"film, festival, editing, independent, film",5
69189,professor,M,0,professor,0.9935,0.9804,0.013,"research, has, journal, concentrates, research",5
23039,teacher,F,7,teacher,0.9885,0.5888,0.3997,"teaching, investigating, teaching, school, attended",5
7990,professor,M,0,professor,0.9181,0.404,0.5142,"prize, university, mcgill, berggruen, academy",5
11187,professor,M,0,professor,0.9978,0.9941,0.0037,"research, institute, phd, teaching, interests",5
44299,professor,M,0,professor,0.9997,0.9994,0.0002,"biophysics, lab, doctoral, postdoctoral, university",5
56139,photographer,M,3,photographer,0.9919,0.8338,0.1581,"photos, irish, book, is, u2",5
37888,psychologist,F,6,psychologist,0.9904,0.0385,0.9519,"counselling, been, from, degree, graduate",5
40533,physician,F,1,physician,0.9829,0.8397,0.1432,"medicine, emergency, attended, medicine, cleveland",5
59052,attorney,M,2,attorney,0.1687,0.0693,0.0994,"strom, chicago, promoter, party, also",5
10913,professor,M,0,professor,0.9905,0.9321,0.0585,"studies, social, essays, completing, cultural",5
60691,nurse,F,5,nurse,0.9986,0.8241,0.1745,"nurse, womana۪s, nurse, nursing, of",5
34862,professor,F,0,professor,0.9996,0.9996,0.0001,"professor, director, postdoctoral, 2016, university",5
68434,attorney,M,2,attorney,0.9994,0.9927,0.0067,"attorney, powers, counsel, provides, practice",5
4680,professor,M,0,professor,0.9892,0.2875,0.7017,"university, dr, doctorate, manuscripts, abstracts",5
51896,photographer,F,3,photographer,0.5995,0.0497,0.5498,"posing, have, traffic, fountain, bills",5
43110,physician,F,1,physician,0.9996,0.9961,0.0035,"medicine, medicine, san, practices, specializes",5
36580,dietitian,F,18,dietitian,0.4618,0.014,0.4478,"digestive, practice, flus, issues, exhaustion",5
88684,physician,F,1,physician,0.9564,0.8856,0.0708,"osteopathic, medicine, medical, residency, training",5
23742,professor,F,0,professor,0.9984,0.994,0.0044,"research, focuses, issues, essays, upon",5
91201,professor,F,0,professor,0.9991,0.998,0.0011,"research, social, on, cornell, courses",5
22214,nurse,F,5,nurse,0.6579,0.0715,0.5864,"suzette, continued, gynecological, 2005, medicine",5
44,professor,F,0,professor,0.992,0.9574,0.0346,"appointment, sociology, institutes, holds, disparities",5
58334,software engineer,M,15,software engineer,0.9808,0.5886,0.3921,"software, development, computer, studies, work",5
66927,physician,M,1,physician,0.4655,0.0061,0.4595,"doctor, fmla, process, application, puts",5
47567,professor,F,0,professor,0.9993,0.9978,0.0015,"university, phd, majors, majors, research",5
90150,professor,F,0,professor,0.9964,0.982,0.0143,"research, engineering, participatory, interests, background",5
92726,physician,F,1,physician,0.9995,0.9037,0.0958,"medicine, medical, loma, practices, taha",5
61193,professor,M,0,professor,0.9991,0.9665,0.0326,"nanomaterials, engineered, research, focuses, antimicrobial",5
62831,poet,F,13,poet,0.9551,0.852,0.1031,"poetry, writing, poemmemoirstory, mfa, press",5
93775,physician,M,1,physician,0.9273,0.0384,0.8889,"medicine, graduate, epo, dr, sandrapaty",5
37255,software engineer,M,15,software engineer,0.867,0.9081,-0.0411,"java, an, expert, php, is",5
79446,attorney,M,2,attorney,0.9989,0.0819,0.917,"transactional, law, practices, franchise, corporate",5
43925,professor,F,0,professor,0.9608,0.209,0.7519,"phd, professors, level, previous, contexts",5
89663,physician,F,1,physician,0.9996,0.8859,0.1136,"medicine, practices, kochmeier, medicine, medical",5
35758,physician,F,1,physician,0.9995,0.8902,0.1093,"medicine, practices, medicine, columbus, hospital",5
61034,professor,M,0,professor,0.9994,0.9995,-0.0,"prof, computer, researcher, prof, university",5
13527,psychologist,F,6,psychologist,0.9348,0.0134,0.9214,"psychological, television, publications, of, programs",5
35951,dentist,F,8,dentist,0.9962,0.9129,0.0833,"dentist, neethu, dr, dental, shukoor",5
62296,architect,M,10,architect,0.9494,0.5408,0.4086,"virtualization, microsoft, machine, microsoft, partner",5
26643,professor,M,0,professor,0.9906,0.8059,0.1847,"old, areas, courses, students, scrolls",5
47029,dentist,M,8,dentist,0.9958,0.9754,0.0205,"dentist, dr, years, dental, 22",5
1941,accountant,M,16,accountant,0.9979,0.9938,0.0041,"accounting, offices, the, accounting, including",5
91298,professor,F,0,professor,0.7679,0.805,-0.0371,"are, book, effect, translating, issues",5
41803,professor,M,0,professor,0.9975,0.7441,0.2534,"intellectual, oxford, press, university, progressive",5
19971,photographer,M,3,photographer,0.9977,0.9922,0.0055,"shoot, hire, engagements, the, bridal",5
87426,filmmaker,M,14,filmmaker,0.9387,0.8117,0.127,"film, documentary, awards, documentary, won",5
11600,journalist,M,4,journalist,0.9856,0.579,0.4066,"journalist, first, african, enter, to",5
61710,professor,F,0,professor,0.9963,0.9937,0.0026,"research, cultural, gender, studies, and",5
64760,professor,F,0,professor,0.9994,0.9969,0.0025,"research, racial, interests, include, in",5
54748,filmmaker,F,14,filmmaker,0.9958,0.992,0.0038,"film, cinequest, developing, films, screenwriting",5
44498,attorney,M,2,attorney,0.9988,0.9981,0.0007,"law, practice, focuses, school, matters",5
68474,nurse,F,5,nurse,0.8235,0.2517,0.5718,"professional, health, fernanda, expects, the",5
16218,physician,M,1,physician,0.8085,0.3364,0.4721,"graduate, medical, doctors, medical, brackenridge",5
22467,physician,F,1,physician,0.9995,0.9901,0.0094,"medicine, practices, medicine, obst, in",5
17099,professor,F,0,professor,0.9981,0.997,0.0011,"research, dr, focuses, program, dublin",5
48852,photographer,M,3,photographer,0.9971,0.8989,0.0982,"photography, images, hansel, portraiture, still",5
8607,professor,F,0,professor,0.9991,0.9718,0.0273,"ph, criminology, university, university, justice",5
49710,professor,F,0,professor,0.9981,0.9827,0.0154,"westernesque, examines, work, interested, current",5
38611,dentist,M,8,dentist,0.4207,0.4592,-0.0385,"dr, hospital, includes, other, residency",5
12083,professor,F,0,professor,0.9993,0.9992,0.0001,"is, university, honored, university, research",5
70054,physician,F,1,physician,0.9082,0.5145,0.3937,"practice, 1639334170, shital, nj, 6136",5
76239,attorney,M,2,attorney,0.9776,0.9964,-0.0188,"counsel, lead, case, rights, civil",5
75866,professor,F,0,professor,0.9962,0.9256,0.0706,"research, grants, phd, university, scientist",5
20541,attorney,F,2,attorney,0.9104,0.9259,-0.0155,"usa, mediator, arbitrator, hong, resolution",5
31598,journalist,F,4,journalist,0.9888,0.9835,0.0053,"correspondent, contributes, times, stories, publications",5
70094,professor,F,0,professor,0.9995,0.999,0.0005,"research, university, purdue, pharmaceutics, university",5
66486,photographer,M,3,photographer,0.9779,0.6321,0.3458,"images, work, capturing, images, edition",5
77151,software engineer,M,15,software engineer,0.8787,0.0026,0.8761,"engineering, electrical, preceded, graduated, infinity",5
45097,photographer,M,3,photographer,0.9919,0.9557,0.0362,"photographs, portraits, works, scenes, editing",5
74778,professor,F,0,professor,0.9975,0.9969,0.0006,"research, explores, interconnections, edited, the",5
78276,nurse,F,5,nurse,0.9986,0.4946,0.504,"nurse, prior, care, cardiothoracic, worked",5
3712,physician,F,1,physician,0.9994,0.9964,0.003,"medicine, medicine, behrmann, practices, lynchburg",5
23116,professor,M,0,professor,0.9991,0.9989,0.0002,"journals, academic, research, islamism, and",5
26726,accountant,F,16,accountant,0.9982,0.9252,0.0731,"accounting, auditing, accounting, tax, auditing",5
31052,model,M,12,model,0.4953,0.3511,0.1443,"nba, current, reportedly, re, lakers",5
5094,composer,F,17,composer,0.9517,0.1058,0.8459,"albums, music, report, wqxr, by",5
47502,attorney,M,2,attorney,0.4195,0.1579,0.2616,"franke, associated, 2012, of, board",5
80560,poet,F,13,poet,0.8573,0.0512,0.806,"poetry, professor, english, the, literature",5
90982,composer,M,17,composer,0.9905,0.9833,0.0072,"music, has, philharmonic, performed, sinfonia",5
59486,professor,M,0,professor,0.9991,0.9954,0.0037,"research, doctorate, university, dr, focuses",5
9307,professor,M,0,professor,0.973,0.196,0.777,"research, laboratory, research, army, directorate",5
58861,professor,F,0,professor,0.9938,0.9766,0.0172,"strong, the, grant, research, research",5
3342,journalist,M,4,journalist,0.4804,0.331,0.1494,"focusing, intellectual, the, of, degree",5
14098,psychologist,F,6,psychologist,0.5556,0.0713,0.4843,"parenting, emotional, tools, innovations, social",5
74224,physician,F,1,physician,0.9797,0.485,0.4946,"medical, dr, doctors, medicine, chaudhri",5
89030,professor,F,0,professor,0.9967,0.9819,0.0148,"undergraduate, faculty, degree, research, transplantation",5
78493,psychologist,F,6,psychologist,0.8312,0.026,0.8052,"hypnosis, psychotherapy, focusing, relational, published",5
29428,professor,F,0,professor,0.9967,0.9967,0.0,"global, research, teaching, faculty, media",5
52407,attorney,M,2,attorney,0.9988,0.9918,0.007,"litigation, courts, appeals, circuit, fiduciary",5
42222,physician,F,1,physician,0.5213,0.0693,0.452,"medical, trains, trainees, medical, monash",5
34155,architect,M,10,architect,0.4008,0.092,0.3088,"office, fascination, music, not, obsession",5
21167,professor,F,0,professor,0.9715,0.8997,0.0718,"research, university, understanding, depaul, include",5
43208,architect,M,10,architect,0.9,0.5614,0.3385,"architecture, architecture, firms, in, civil",5
54699,architect,F,10,architect,0.9975,0.2535,0.744,"architecture, architect, design, cmdesign, been",5
38674,professor,F,0,professor,0.9845,0.9769,0.0077,"bonhoeffer, american, academy, analysis, bonhoeffer",5
48772,professor,F,0,professor,0.994,0.242,0.752,"phd, biostatistics, university, grew, 2006",5
68259,attorney,M,2,attorney,0.9732,0.8025,0.1707,"law, bachelor, law, of, school",5
86480,physician,M,1,physician,0.9644,0.2104,0.754,"medical, healthcare, prior, training, biotechnology",5
90130,poet,F,13,poet,0.9782,0.9644,0.0138,"mfa, poetry, an, writing, cosmonauts",5
74765,architect,M,10,architect,0.9946,0.0761,0.9185,"architectural, architects, using, contributor, frequent",5
93978,composer,F,17,composer,0.9952,0.99,0.0052,"electronic, music, music, music, composed",5
87867,professor,M,0,professor,0.9909,0.5119,0.479,"expert, marketing, is, areas, advertising",5
48180,attorney,M,2,attorney,0.9993,0.9992,0.0001,"matters, estate, real, focuses, juris",5
32972,teacher,F,7,teacher,0.3058,0.1553,0.1505,"activities, parks, girl, gets, kayaking",5
32711,nurse,F,5,nurse,0.2124,0.0497,0.1627,"officers, center, monday, medical, where",5
6673,accountant,M,16,accountant,0.9941,0.0036,0.9904,"accounting, accounting, of, business, corporate",5
80434,attorney,F,2,attorney,0.9993,0.3908,0.6085,"law, labor, practices, exclusively, almost",5
38333,professor,M,0,professor,0.9992,0.9983,0.0009,"history, economic, phd, mit, teaching",5
25059,professor,F,0,professor,0.9986,0.9938,0.0048,"phd, targeted, include, interests, musculoskeletal",5
5645,professor,M,0,professor,0.9497,0.0054,0.9444,"edu, notes, pricewaterhousecoopers, author, review",5
92516,journalist,F,4,journalist,0.9897,0.0486,0.9411,"reported, from, afghanistan, iraq, somalia",5
27554,psychologist,F,6,psychologist,0.9896,0.9802,0.0093,"psychotherapy, psychodynamic, psychoanalytic, depression, deals",5
36109,photographer,M,3,photographer,0.9919,0.1076,0.8842,"photography, was, previous, the, new",5
64205,model,F,12,model,0.8932,0.8825,0.0107,"debut, films, hindi, in, several",5
53421,architect,F,10,architect,0.9894,0.9738,0.0156,"practices, building, building, understanding, certification",5
26682,physician,F,1,physician,0.9947,0.8725,0.1222,"dr, interests, medical, residency, medical",5
26737,attorney,M,2,attorney,0.9966,0.7648,0.2318,"law, practicing, law, client, legal",5
7858,professor,F,0,professor,0.9611,0.0933,0.8678,"doctorate, education, dr, degrees, experience",5
61696,professor,F,0,professor,0.9991,0.9985,0.0006,"university, research, cornell, university, university",5
20441,filmmaker,M,14,filmmaker,0.9381,0.9641,-0.026,"first, theatre, cannes, paris, short",5
42200,professor,M,0,professor,0.9965,0.9975,-0.001,"professor, scholar, university, university, mechanical",5
18732,nurse,F,5,nurse,0.9977,0.9969,0.0008,"nurse, nursing, nursing, bsn, medical",5
78654,psychologist,F,6,psychologist,0.9982,0.0063,0.9919,"psychologist, clinical, doctors, in, experiences",5
11156,physician,F,1,physician,0.9358,0.4583,0.4775,"medical, dr, residency, affiliated, medicine",5
77846,physician,F,1,physician,0.6374,0.0005,0.6369,"and, icu, icu, combining, ccu",5
48658,professor,M,0,professor,0.9985,0.9978,0.0007,"studies, research, routledge, journals, journal",5
30942,professor,M,0,professor,0.6093,0.1038,0.5055,"paper, will, bruners, bruner, bruner",5
43983,attorney,M,2,attorney,0.858,0.1001,0.7579,"in, executive, hurt, clients, wagoner",5
44544,attorney,M,2,attorney,0.9993,0.9918,0.0076,"firm, litigation, tort, focused, practice",5
85952,professor,M,0,professor,0.9956,0.9439,0.0516,"professor, prior, economics, remains, university",5
62170,physician,M,1,physician,0.3183,0.0536,0.2647,"health, for, go, as, work",5
89370,filmmaker,F,14,filmmaker,0.9563,0.9694,-0.0131,"film, film, doc, film, film",5
18158,attorney,M,2,attorney,0.9959,0.9988,-0.0029,"litigation, counsel, contract, represents, disputes",5
77201,professor,M,0,professor,0.9994,0.9987,0.0007,"university, research, draglines, phd, interests",5
52820,psychologist,M,6,psychologist,0.9903,0.603,0.3873,"interventions, psychological, psychological, psychology, assessment",5
45176,professor,M,0,professor,0.997,0.9891,0.0079,"dr, university, mentorship, materials, program",5
58044,physician,M,1,physician,0.9995,0.9834,0.0161,"medicine, practices, selma, practice, rai",5
56744,professor,M,0,professor,0.9995,0.9994,0.0001,"university, faculty, postdoctoral, university, fellow",5
28898,composer,M,17,composer,0.9843,0.2533,0.7311,"music, music, classical, ascendant, musicians",5
16998,professor,M,0,professor,0.9905,0.3224,0.6681,"pharmacy, pharm, dr, college, pgy1",5
3594,dentist,M,8,dentist,0.9686,0.954,0.0147,"dental, dr, faculty, general, practitioners",5
13086,professor,F,0,professor,0.9832,0.791,0.1922,"authored, publications, 100, peer, reviewed",5
53396,physician,F,1,physician,0.9992,0.9819,0.0174,"medicine, medicine, practices, geriatrics, affiliated",5
77747,professor,F,0,professor,0.9671,0.8684,0.0987,"naik, dr, hematology, hematology, college",5
33641,teacher,F,7,teacher,0.137,0.0883,0.0487,"dating, love, into, life, up",5
85216,nurse,F,5,nurse,0.9993,0.6481,0.3512,"nurse, in, medical, honors, 2013",5
75410,professor,F,0,professor,0.998,0.9648,0.0332,"university, research, ph, economics, and",5
40115,professor,F,0,professor,0.9971,0.9909,0.0062,"research, doctorate, university, is, professor",5
7580,professor,M,0,professor,0.9994,0.9985,0.001,"research, phd, interests, lab, current",5
93321,professor,M,0,professor,0.9835,0.858,0.1255,"research, projects, psychology, current, positive",5
63339,physician,F,1,physician,0.9996,0.989,0.0105,"medicine, practices, neurology, oklahoma, medical",5
63073,nurse,M,5,nurse,0.9994,0.0099,0.9894,"nurse, hospitals, in, experiences, especially",5
34254,dietitian,F,18,dietitian,0.99,0.0009,0.9891,"nutrition, health, their, wants, nutrition",5
7648,teacher,F,7,teacher,0.9915,0.1499,0.8416,"teacher, teacher, school, ranking, school",5
55753,professor,F,0,professor,0.9942,0.8632,0.131,"courses, recognized, on, sculpture, teaches",5
28785,physician,M,1,physician,0.9803,0.9507,0.0296,"medicine, osteopathic, dr, healthcare, attended",5
79050,accountant,M,16,accountant,0.9943,0.2016,0.7928,"accountant, company, had, accrue, the",5
11919,physician,F,1,physician,0.9135,0.827,0.0865,"cardioverter, medicine, patients, failure, new",5
45556,professor,F,0,professor,0.9996,0.9994,0.0002,"research, interests, ph, university, sociotechnical",5
8066,dentist,M,8,dentist,0.9585,0.9328,0.0257,"dental, dental, maunik, dr, bapuji",5
76638,nurse,F,5,nurse,0.4845,0.5085,-0.024,"women, experience, realize, workforce, by",5
65408,professor,F,0,professor,0.9824,0.9441,0.0383,"research, interests, issues, focus, in",5
6324,psychologist,F,6,psychologist,0.9853,0.5637,0.4217,"clinical, depression, adolescent, desensitization, interests",5
31209,professor,M,0,professor,0.9272,0.3411,0.5861,"research, main, gerontechnology, is, gastrointestinal",5
80536,software engineer,F,15,software engineer,0.7859,0.774,0.0119,"dba, scalable, data, processing, apache",5
35655,accountant,F,16,accountant,0.9984,0.997,0.0014,"accounting, experience, accounting, years, finance",5
38095,dentist,M,8,dentist,0.9962,0.9245,0.0717,"dentist, dr, years, dental, 19",5
59230,software engineer,M,15,software engineer,0.9518,0.9409,0.0109,"developer, developer, systems, intelligent, focus",5
382,physician,F,1,physician,0.99,0.2211,0.7689,"pa, pa, graduate, montana, prior",5
56052,photographer,F,3,photographer,0.9972,0.13,0.8673,"photography, shoots, photos, photographic, documentary",5
29029,physician,F,1,physician,0.9995,0.9829,0.0166,"medicine, practices, gettman, daytona, nephrology",5
64880,poet,F,13,poet,0.9329,0.3699,0.563,"review, 2012, 2011, minor, adirondack",5
29684,attorney,M,2,attorney,0.9989,0.9977,0.0013,"litigation, individuals, litigation, represents, trial",5
28007,professor,M,0,professor,0.9985,0.9969,0.0015,"university, research, department, completed, postdoctoral",5
7715,professor,M,0,professor,0.9816,0.306,0.6756,"initial, findings, on, of, archaeological",5
83057,physician,M,1,physician,0.937,0.0085,0.9285,"physician, assistant, physician, spine, weill",5
31656,nurse,F,5,nurse,0.9975,0.6624,0.335,"nurse, nurse, nurses, nurse, registered",5
24198,journalist,M,4,journalist,0.9969,0.9968,0.0001,"articles, media, years, newspapers, nairobi",5
75006,nurse,F,5,nurse,0.9994,0.0831,0.9163,"nurse, especially, experience, 2003, years",5
85460,surgeon,M,9,surgeon,0.9976,0.9966,0.001,"dr, orthopaedic, surgery, meharry, medical",5
85436,photographer,F,3,photographer,0.9942,0.3324,0.6618,"photograph, photography, photograph, photography, dslr",5
46201,attorney,M,2,attorney,0.3506,0.1937,0.1569,"sandburg, do, still, illinois, year",5
16118,physician,M,1,physician,0.6441,0.4542,0.1899,"instructor, medicine, at, dr, keloid",5
78796,professor,M,0,professor,0.9819,0.3829,0.599,"professor, texts, been, teaching, research",5
8643,journalist,M,4,journalist,0.9965,0.9959,0.0005,"journalism, magazine, affairs, writing, colombia",5
22362,professor,M,0,professor,0.7367,0.3003,0.4363,"projects, consulted, education, israeli, environmental",5
69278,professor,M,0,professor,0.9871,0.9964,-0.0094,"university, alabama, interdisciplinary, uab, professor",5
9803,professor,M,0,professor,0.9994,0.9984,0.0009,"phd, research, phd, undergraduate, agency",5
63303,psychologist,F,6,psychologist,0.9792,0.9426,0.0366,"psychoanalytic, psychotherapist, psychotherapy, jung, psychiatrist",5
69772,nurse,M,5,nurse,0.2022,0.1388,0.0634,"potential, oregon, bouncing, alerted, and",5
80465,journalist,M,4,journalist,0.9772,0.7891,0.1881,"investigated, syrian, mh17, bellingcat, war",5
32928,physician,F,1,physician,0.7922,0.2464,0.5459,"group, stepchildren, medical, preaches, dr",5
38052,professor,M,0,professor,0.9976,0.9875,0.01,"author, inequality, masculinities, author, kalman",5
56174,nurse,F,5,nurse,0.9994,0.3557,0.6437,"nurse, in, hospital, practitioner, honors",5
7564,attorney,M,2,attorney,0.9993,0.9992,0.0002,"law, firm, development, disputes, represents",5
45840,physician,M,1,physician,0.6739,0.1366,0.5373,"medicine, family, division, the, professional",5
41134,professor,M,0,professor,0.9981,0.9979,0.0002,"scholar, lecturer, research, university, interests",5
56216,physician,M,1,physician,0.6239,0.7622,-0.1383,"medicine, affiliated, dr, graduate, hospital",5
63796,professor,F,0,professor,0.7918,0.0441,0.7477,"students, insight, therapist, decades, received",5
59833,attorney,M,2,attorney,0.999,0.5501,0.4489,"cases, clients, practice, waterwatch, variety",5
24281,professor,F,0,professor,0.996,0.1549,0.8411,"research, research, is, main, tangible",5
84369,professor,M,0,professor,0.999,0.9972,0.0018,"agritourism, courses, research, interests, teaching",5
65064,professor,F,0,professor,0.9972,0.9969,0.0003,"routledge, author, difference, mamula, with",5
61172,teacher,F,7,teacher,0.9325,0.2005,0.7321,"teaching, university, peisong, campus, language",5
9792,photographer,F,3,photographer,0.3207,0.0857,0.235,"humidity, nats, dc, of, it",5
80335,teacher,F,7,teacher,0.9647,0.0738,0.8909,"teacher, school, textbook, class, week",5
26220,professor,F,0,professor,0.9978,0.9978,-0.0001,"university, the, fulbright, philology, dissertation",5
21266,professor,M,0,professor,0.9984,0.9976,0.0008,"articles, pragmatism, published, interested, american",5
11550,professor,M,0,professor,0.9711,0.4951,0.4761,"formerly, associate, an, studies, university",5
49347,professor,F,0,professor,0.9957,0.9619,0.0338,"professor, burkett, university, of, research",5
5419,journalist,M,4,journalist,0.8838,0.467,0.4168,"journalism, covered, editor, quad, city",5
63833,attorney,F,2,attorney,0.9865,0.0104,0.9761,"law, graduated, degree, evansville, legal",5
87350,attorney,M,2,attorney,0.6445,0.6694,-0.0249,"obama, president, barack, quotes, tax",5
15937,photographer,M,3,photographer,0.9965,0.0197,0.9769,"portraits, portrait, stunning, working, subject",5
7490,nurse,F,5,nurse,0.2846,0.3432,-0.0586,"granddaughters, went, storm, choices, alaska",5
70964,nurse,F,5,nurse,0.9979,0.4137,0.5843,"nurse, nursing, nursing, nurse, prior",5
8246,dentist,M,8,dentist,0.9959,0.9703,0.0256,"dentist, dental, dr, practicing, practising",5
349,professor,M,0,professor,0.9987,0.9985,0.0002,"research, interests, articles, focus, the",5
